symbol,market_cap
RPTECH,2987.56
RRIL,204.25
RRKABEL,17768.87
RSDFIN,109.2
RSL,1156.41
RSSOFTWARE,99.79
RSWM,773.17
RSYSTEMS,3139.66
RTL,113.84
RTNINDIA,4926.41
RTNPOWER,5450.66
RUBFILA,396.15
RUBICON,15916.53
RUBYMILLS,787.21
RUCHINFRA,152.47
RUCHIRA,347.25
RUDRA,210.72
RULKA,45.95
RUPA,1215.93
RUSHIL,498.81
RUSTOMJEE,4961.12
RVHL,257.57
RVNL,62154.45
RVTH,179.42
SAAKSHI,413.15
SAATVIKGL,5834.12
SABAR,9.9
SACHEEROME,743.9
SADBHAV,164.71
SADBHIN,96.16
SADHAV,190.37
SADHNANIQ,726.35
SAFARI,6893.45
SAFEENTP,1109.19
SAGARDEEP,41.35
SAGCEM,2352.74
SAGILITY,19605.4
SAHAJSOLAR,344.74
SAHANA,750.27
SAHASRA,742.29
SAHLIBHFI,252.51
SAHYADRI,282.27
SAIFL,51.81
SAIL,76394.07
SAILIFE,22543.9
SAIPARENT,2155.95
SAKAR,1401.74
SAKHTISUG,232.35
SAKSOFT,1868.97
SAKUMA,302.57
SALASAR,1289.99
SALONA,137.74
SALSTEEL,853.54
SALZERELEC,1151.15
SAMBHAAV,131.68
SAMBHV,3497.75
SAMHI,3465.3
SAMMAANCAP,16844.75
SAMPANN,134.23
SANATHAN,3798.18
SANCO,3.58
SANDESH,847.78
SANDHAR,3003.52
SANDUMA,10221.33
SANGAMIND,2592.72
SANGHVIMOV,2770.0
SANGINITA,52.4
SANOFI,7841.93
SANOFICONR,10962.58
SANSERA,15751.31
SANSTAR,1640.2
SAPPHIRE,6584.81
SAPPL,269.95
SARDAEN,20825.73
SAREGAMA,6607.58
SARLAPOLY,755.7
SARTELE,743.21
SARVESHWAR,493.88
SASKEN,1998.54
SATECH,62.87
SATIA,676.0
SATIN,1938.77
SATIPOLY,16.57
SATKARTAR,308.36
SATTVAENGG,124.03
SAURASHCEM,677.18
SAVY,277.38
SAWALIYA,272.75
SAYAJIHOTL,485.25
SBC,1606.67
SBCL,3387.99
SBFC,10196.71
SBGLP,470.31
SBIBPB,1398.77
SBICARD,61378.22
SBIETFCON,23.18
SBIETFIT,67.69
SBIETFPB,404.32
SBIETFQLTY,77.16
SBILIFE,182562.77
SBILIQETF,46.92
SBIMIDMOM,8.68
SBIN,989476.05
SBINEQWETF,39.73
SBINMID150,10.67
SBISILVER,5937.33
SCANSTL,210.68
SCHAEFFLER,64631.57
SCHAND,570.99
SCHNEIDER,29763.67
SCI,14206.87
SCILAL,2065.82
SCML,158.26
SCODATUBES,887.31
SCPL,400.05
SDBL,1816.43
SDREAMS,185.35
SEAMECLTD,4055.03
SECMARK,134.31
SECURKLOUD,78.08
SEDEMAC,8178.71
SEIL,3091.2
SEJALLTD,962.16
SEL,43.45
SELECTIPO,19.01
SELMC,107.69
SEMAC,89.9
SENCO,5133.7
SENORES,4131.01
SENSEXADD,3.42
SENSEXBETA,53587.41
SENSEXETF,43.1
SENSEXIETF,28914.32
SEPC,1533.51
SERVOTECH,2145.53
SESHAPAPER,1690.23
SETCO,370.4
SETF10GILT,3222.04
SETFGOLD,24473.83
SETFNIF50,208927.86
SETFNIFBK,3674.66
SETFNN50,3010.39
SETL,2786.9
SEYAIND,36.91
SFL,5590.98
SGBAPR28I,2641.58
SGBAUG27,1557.75
SGBAUG28V,9399.58
SGBAUG29V,3404.72
SGBAUG30,5104.56
SGBD29VIII,3718.01
SGBDC27VII,962.73
SGBDE30III,4273.02
SGBDE31III,18742.55
SGBDEC26,306.11
SGBFEB27,307.66
SGBFEB28IX,600.78
SGBFEB29XI,1819.77
SGBFEB32IV,20393.57
SGBJ28VIII,772.74
SGBJAN27,359.32
SGBJAN29IX,4261.78
SGBJAN29X,1799.83
SGBJAN30IX,3499.78
SGBJU29III,2197.1
SGBJUL27,790.52
SGBJUL28IV,6118.16
SGBJUL29IV,4341.79
SGBJUN27,681.87
SGBJUN28,3544.28
SGBJUN29II,2828.54
SGBJUN30,3849.43
SGBJUN31I,11925.86
SGBMAR28X,1124.65
SGBMAR30X,2315.7
SGBMAR31IV,5396.26
SGBMAY28,3790.99
SGBMAY29I,7914.63
SGBMR29XII,4787.55
SGBN28VIII,2346.24
SGBNOV26,611.07
SGBNV29VII,4824.61
SGBOC28VII,2752.09
SGBOCT27,672.73
SGBOCT27VI,1022.55
SGBSEP27,923.94
SGBSEP28VI,4722.03
SGBSEP29VI,5232.99
SGBSEP31II,17955.73
SGFIN,3174.84
SGIL,854.87
SGL,32.52
SGMART,7182.0
SHADOWFAX,9665.71
SHAH,483.33
SHAHALLOYS,138.37
SHAILY,11649.62
SHAKTIPUMP,6995.43
SHALBY,1773.2
SHALPAINTS,431.53
SHANKARA,295.82
SHANTI,7.87
SHANTIGEAR,3697.7
SHANTIGOLD,1441.92
SHARDACROP,9680.66
SHARDAMOTR,4937.06
SHARDUL,249.79
SHAREINDIA,2968.77
SHARIABEES,55.11
SHBAJRG,155.03
SHEETAL,291.21
SHEKHAWATI,57.15
SHEMAROO,273.15
SHERA,354.37
SHETHJI,282.22
SHIGAN,155.5
SHILCTECH,5917.21
SHILPAMED,8017.88
SHINDL,581.35
SHIVALIK,410.6
SHIVAMAUTO,250.5
SHIVAMILLS,52.07
SHIVASHRIT,221.97
SHIVATEX,224.92
SHIVAUM,482.81
SHK,2013.33
SHOPERSTOP,3253.97
SHRADHA,297.99
SHREDIGCEM,1077.97
SHREECEM,87640.14
SHREEJISPG,6587.6
SHREEKARNI,320.96
SHREEOSFM,107.9
SHREEPUSHK,1271.19
SHREERAMA,620.63
SHREMINVIT,6169.53
SHRENIK,24.48
SHREYANIND,235.03
SHRIAHIMSA,627.95
SHRIKANHA,44.57
SHRIKRISH,120.68
SHRINGARMS,1939.25
SHRIPISTON,15430.65
SHRIRAMFIN,220799.62
SHRIRAMPPS,1453.98
SHRITECH,152.07
SHUBHLAXMI,24.5
SHYAMCENT,123.91
SHYAMDHANI,146.66
SHYAMMETL,24284.47
SHYAMTEL,25.49
SICAGEN,211.71
SICALLOG,1365.53
SIDDHICOTS,74.93
SIDDHIKA,138.35
SIEMENS,136216.09
SIGACHI,772.26
SIGIND,148.36
SIGMA,467.32
SIGMAADV,5069.36
SIGNATURE,12152.77
SIGNPOST,1362.98
SIKA,2204.68
SIKKO,204.86
SIL,96.49
SILGO,253.55
SILINV,499.59
SILKFLEX,263.59
SILKY,85.96
SILLYMONKS,21.31
SILVER,3076.59
SILVER1,1639.33
SILVER360,48.85
SILVERADD,1712.91
SILVERAG,970.25
SILVERBEES,31042.36
SILVERBETA,1379.35
SILVERBND,12.48
SILVERCASE,1208.6
SILVERIETF,14699.71
SILVERTUC,2091.1
SIMPLEXINF,1882.55
SINCLAIR,405.72
SINDHUTRAD,3620.45
SINGERIND,448.16
SINTERCOM,198.48
SIRCA,2402.34
SIS,4972.78
SITINET,32.27
SIYSIL,2599.25
SJLOGISTIC,484.79
SJS,5805.5
SJVN,31068.96
SKFINDIA,8488.5
SKFINDUS,10901.07
SKIPPER,5375.36
SKMEGGPROD,866.99
SKP,248.17
SKYGOLD,7001.85
SLONE,106.28
SMALL250,66.65
SMALLADD,5.33
SMALLCAP,945.38
SMARTEN,102.7
SMARTLINK,131.67
SMARTWORKS,4913.27
SMCGLOBAL,1402.98
SML100CASE,75.9
SMLMAH,5424.99
SMLT,102.81
SMSPHARMA,3802.27
SNOWMAN,682.55
SNXT30BEES,5.84
SNXT50BETA,32.09
SOBHA,15302.08
SOCL,41.92
SOFTTECH,560.61
SOLARA,1815.87
SOLARINDS,139988.12
SOLARWORLD,1717.85
SOLEX,1395.68
SOMANYCERA,1927.6
SOMATEX,363.2
SOMICONVEY,131.33
SONACOMS,37643.5
SONAL,153.87
SONAMAC,54.83
SONAMLTD,208.09
SONATSOFTW,7150.83
SONUINFRA,70.59
SOTL,2475.03
SOUTHBANK,10357.72
SOUTHWEST,712.94
SPAL,2041.28
SPANDANA,1628.04
SPARC,4624.12
SPCENET,229.93
SPCL,192.93
SPCON,98.34
SPEB,123.56
SPECIALITY,501.65
SPECTRUM,1909.23
SPECTSTM,141.79
SPENCERS,313.21
SPIC,1445.85
SPLIL,90.22
SPLPETRO,14197.12
SPMLINFRA,1614.16
SPORTKING,1880.67
SPPPOLY,20.78
SPRL,18.63
SPUNWEB,296.35
SRD,287.53
SREEL,420.26
SRF,74847.27
SRGHFL,432.19
SRHHYPOLTD,833.35
SRM,1151.8
SRTL,191.88
SSDL,245.99
SSEGL,997.58
SSFL,85.7
SSFLPP,198.31
SSWL,3363.66
STALLION,1747.09
STANLEY,793.48
STAR,9562.0
STARCEMENT,9485.87
STARHEALTH,30950.02
STARPAPER,218.52
STARTECK,247.01
STCINDIA,708.0
STEELCAS,2975.28
STEELCITY,125.93
STEELXIND,1247.22
STEL,856.33
STERTOOLS,890.44
STLNETWORK,1360.63
STLTECH,14414.55
STOVEKRAFT,1811.3
STRIDERS,135.44
STUDDS,1951.73
STUDIOLSD,63.31
STYL,3891.43
STYLAMIND,3786.71
STYLEBAAZA,2895.15
STYRENIX,3974.35
SUBAHOTELS,339.4
SUBEXLTD,526.6
SUBROS,5062.29
SUDARCOLOR,807.63
SUDARSCHEM,7208.71
SUDEEPPHRM,8029.52
SUKHJITS,562.36
SULA,1474.45
SUMEETINDS,1578.98
SUMICHEM,20926.68
SUMIT,262.65
SUMMITSEC,1697.41
SUNCLAY,3137.17
SUNDARAM,67.29
SUNDARMFIN,50262.28
SUNDRMBRAK,242.37
SUNDRMFAST,17860.91
SUNDROP,2504.77
SUNFLAG,5228.17
SUNLITE,677.25
SUNPHARMA,434279.63
SUNREST,30.98
SUNTECH,73.97
SUNTECK,5002.91
SUNTV,23999.75
SUPERHOUSE,166.32
SUPERSPIN,30.31
SUPRAJIT,5705.63
SUPREME,202.51
SUPREMEENG,26.49
SUPREMEIND,46099.32
SUPREMEINF,749.7
SUPREMEPWR,624.78
SUPRIYA,5609.65
SURAJEST,1117.9
SURAJLTD,432.57
SURAKSHA,1479.09
SURANASOL,137.78
SURANI,198.86
SURYALA,145.95
SURYALAXMI,110.84
SURYAROSNI,5478.77
SURYODAY,1626.23
SUTLEJTEX,627.46
SUVEN,5520.99
SUVIDHAA,61.68
SUYOG,886.99
SUZLON,76311.87
SVLL,687.32
SVPGLOB,45.54
SWANCORP,10500.81
SWANDEF,9640.83
SWARAJ,726.4
SWARAJENG,4821.07
SWASTIK,51.57
SWELECTES,1009.57
SWIGGY,75080.53
SWSOLAR,4871.47
SYMPHONY,5837.07
SYNCOMF,1297.2
SYNGENE,18859.58
SYRMA,18403.74
SYSTANGO,432.73
SYSTMTXC,963.82
TAALTECH,919.32
TAC,1028.08
TAINWALCHM,190.09
TAJGVK,2032.78
TAKE,631.53
TALBROAUTO,2037.03
TAMBOLIIN,148.8
TANKUP,317.7
TANLA,6772.77
TAPIFRUIT,24.92
TARACHAND,503.3
TARAPUR,47.76
TARC,3948.39
TARIL,9995.52
TARMAT,132.09
TARSONS,1164.42
TASTYBITE,1796.2
TATACAP,141778.63
TATACHEM,20546.09
TATACOMM,45220.95
TATACONSUM,113572.01
TATAELXSI,25743.48
TATAGOLD,5851.48
TATAINVEST,36403.32
TATAPOWER,142352.38
TATASTEEL,263901.76
TATATECH,23591.61
TATSILV,5355.87
TATVA,3064.36
TAURIAN,226.52
TBI,121.66
TBOTEK,13520.27
TBZ,974.27
TCC,1882.11
TCI,7144.85
TCIEXP,2013.16
TCIFINANCE,18.34
TCL,257.78
TCPLPACK,2393.3
TCS,895404.3
TDPOWERSYS,18152.16
TEAMGTY,237.14
TEAMLEASE,2061.74
TECH,44.2
TECHD,405.33
TECHERA,360.16
TECHLABS,383.64
TECHM,144409.0
TECHNOE,14909.61
TECHNVISN,3749.94
TECILCHEM,23.42
TEGA,12604.17
TEJASCARGO,836.25
TEJASNET,7353.18
TEMBO,1112.03
TENNIND,24983.11
TERASOFT,426.34
TEXINFRA,1238.59
TEXMOPIPES,136.31
TEXRAIL,4307.88
TFCILTD,3351.96
TFL,68.62
TGBHOTELS,28.41
TGL,32.04
THAKDEV,127.31
THANGAMAYL,12283.61
THEINVEST,563.69
THEJO,1941.69
THELEELA,14138.11
THEMISMED,900.28
THERMAX,48437.04
THESL,18.73
THOMASCOOK,4398.06
THOMASCOTT,384.2
THYROCARE,6366.61
TI,11493.44
TICL,374.33
TIGERLOGS,370.04
TIIL,5597.91
TIINDIA,57357.46
TIJARIA,12.88
TIL,1399.51
TILPP,183.31
TIMESCAN,27.95
TIMETECHNO,9588.87
TIMEX,3452.49
TIMKEN,25668.39
TINNARUBR,1302.45
TIPSFILMS,162.26
TIPSMUSIC,8261.76
TIRUMALCHM,2459.28
TIRUPATIFL,565.78
TITAGARH,10386.04
TITAN,389560.57
TMB,11654.67
TMCV,150975.59
TMPV,126095.09
TNIDETF,167.25
TNPETRO,781.85
TNPL,1046.26
TNTELE,44.3
TOKYOPLAST,87.4
TOLINS,431.75
TOP100CASE,153.38
TOP10ADD,758.35
TOP15IETF,10.52
TOP20,11.95
TORNTPHARM,141879.71
TORNTPOWER,88183.12
TOTAL,90.55
TOUCHWOOD,81.23
TPHQ,62.48
TPLPLASTEH,544.38
TRACXN,344.92
TRANSPEK,649.04
TRANSRAILL,8023.81
TRANSTEEL,278.36
TRANSWIND,12.74
TRANSWORLD,368.12
TRAVELFOOD,16666.67
TREEHOUSE,33.89
TREJHARA,378.15
TREL,662.15
TRENT,147456.2
TRF,290.07
TRIDENT,13239.29
TRIGYN,181.94
TRITURBINE,18240.81
TRIVENI,9040.49
TRU,76.67
TRUALT,4222.46
TRUST,91.25
TSFINV,9017.42
TTKHLTCARE,1278.8
TTKPRESTIG,6916.02
TTL,235.06
TTML,8384.69
TUNWAL,181.73
TVSELECT,859.78
TVSHLTD,28763.98
TVSINVIT,2307.24
TVSMOTOR,829502.1
TVSSCS,5051.51
TVSSRICHAK,2955.62
TVTODAY,680.22
TVVISION,20.84
TWCGOLDETF,23.62
UBL,38476.24
UCAL,221.36
UCL,152.81
UCOBANK,33706.33
UDS,1056.12
UEL,2108.22
UFBL,1358.25
UFLEX,3223.52
UFO,277.56
UGARSUGAR,487.13
UGROCAP,1696.59
UHTL,95.31
UJJIVANSFB,11128.8
ULTRACEMCO,341739.43
ULTRAMAR,1197.35
UMA,40.55
UMAEXPORTS,84.52
UMESLTD,15.72
UMIYA-MRO,161.62
UNICHEMLAB,2739.14
UNIDT,411.24
UNIECOM,1047.04
UNIENTER,746.23
UNIHEALTH,750.46
UNIINFO,14.31
UNIMECH,5096.37
UNIONBANK,126672.05
UNIONGOLD,313.9
UNIPARTS,2410.64
UNITDSPR,96592.19
UNITECH,1261.06
UNITEDPOLY,725.04
UNITEDTEA,264.19
UNIVASTU,248.31
UNIVCABLES,2677.55
UNIVPHOTO,537.97
UNOMINDA,64335.0
UPL,54225.21
URAVIDEF,158.44
URBAN,123.19
URBANCO,23225.24
URJA,602.7
USHAFIN,138.25
USHAMART,13652.43
USK,132.86
UTIAMC,12209.49
UTKARSHBNK,2580.31
UTLSOLAR,9063.64
UTSSAV,600.08
UTTAMSUGAR,976.34
UYFINCORP,275.85
V2RETAIL,7171.33
VADILALIND,3385.47
VAIBHAVGBL,3641.91
VAISHALI,99.15
VAKRANGEE,749.57
VAL30IETF,50.01
VALIANTLAB,428.8
VALIANTORG,745.61
VALUE,11.81
VARDHACRLC,310.61
VARDMNPOLY,335.7
VARROC,8095.39
VASCONEQ,961.31
VASWANI,193.99
VBL,174617.53
VCL,28.48
VDEAL,87.49
VEDL,106753.59
VEEDOL,2479.44
VEEKAYEM,82.67
VELJAN,472.34
VENKEYS,2239.89
VENTIVE,14388.5
VENUSPIPES,2844.32
VENUSREM,1291.32
VERANDA,1856.07
VERTIS,16156.83
VERTOZ,424.45
VESUVIUS,10432.19
VETO,208.96
VGINFOTECH,382.73
VGL,318.96
VGUARD,14545.57
VHL,1071.35
VHLTD,949.48
VICTORYEV,40.23
VIDHIING,1496.85
VIDYAWIRES,1862.55
VIESL,709.7
VIGOR,56.05
VIJAYA,11647.4
VIJAYPD,213.35
VIJIFIN,54.86
VIKASECO,245.85
VIKASLIFE,293.51
VIKRAMSOLR,8007.5
VIKRAN,1862.12
VILAS,1048.36
VILINBIO,59.25
VIMTALABS,2041.61
VINATIORGA,13735.7
VINCOFE,1984.28
VINDHYATEL,1628.31
VINEETLAB,72.41
VINNY,53.5
VINSYS,449.14
VINYAS,1447.24
VINYLINDIA,467.6
VIPCLOTHNG,192.88
VIPIND,4184.14
VIPULLTD,138.0
VIRINCHI,188.74
VISAKAIND,594.81
VISASTEEL,529.96
VISHNU,4007.28
VISHNUINFR,378.51
VISHWARAJ,128.95
VISHWAS,41.0
VITAL,144.54
VIVIANA,828.41
VIVIDEL,610.68
VIVIDHA,16.68
VIVIMEDLAB,57.21
VIYASH,8949.67
VLEGOV,163.44
VLINFRA,50.67
VLSFINANCE,737.37
VMARCIND,2424.73
VMART,4912.91
VMM,57317.14
VMSTMT,245.67
VOLERCAR,285.27
VOLTAMP,16920.06
VOLTAS,47581.23
VPRPL,562.14
VR,130.98
VRAJ,426.47
VRLLOG,4416.63
VSCL,32.47
VSSL,2687.86
VSTIND,4395.84
VSTL,244.43
VSTTILLERS,4534.74
VTL,17724.3
WAAREEENER,90031.99
WAAREEINDO,1805.6
WAAREERTL,10632.84
WABAG,9377.59
WAKEFIT,4555.52
WALCHANNAG,1607.59
WANBURY,890.95
WCIL,1050.65
WEALTH,1001.57
WEBELSOLAR,4654.94
WEIZMANIND,127.41
WEL,1414.32
WELCORP,33369.52
WELENT,7263.26
WELINV,544.52
WELSPLSOL,2915.49
WELSPUNLIV,12317.44
WENDT,1385.6
WESTLIFE,7418.76
WEWIN,55.38
WEWORK,7478.96
WHEELS,2956.03
WHIRLPOOL,12496.88
WHITEFORCE,62.06
WILLAMAGOR,30.45
WIMPLAST,452.01
WINDLAS,1795.08
WINDMACHIN,2502.93
WINSOL,156.88
WINSOME,13.29
WIPL,131.55
WIPRO,211036.56
WOCKPHARMA,22675.78
WOL3D,104.91
WOMANCART,104.06
WONDERLA,3348.4
WORTHPERI,208.7
WPIL,4199.84
WSI,544.31
WSTCSTPAPR,3203.37
XCHANGING,745.85
XELPMOC,149.16
XPROINDIA,2372.86
XTGLOBAL,427.18
YAAP,412.38
YASHO,1808.56
YASHOPTICS,289.01
YATHARTH,7901.06
YATRA,1668.8
YESBANK,62729.05
YUKEN,1012.14
ZAGGLE,3240.45
ZEAL,94.5
ZEEL,8642.75
ZEELEARN,170.07
ZEEMEDIA,520.98
ZENITHDRUG,67.91
ZENITHEXPO,116.02
ZENITHSTL,88.5
ZENSARTECH,11703.45
ZENTEC,15105.58
ZFCVINDIA,27700.26
ZFSTEERING,729.94
ZIMLAB,456.24
ZODIAC,496.06
ZODIACLOTH,213.08
ZOTA,4523.02
ZSARACOM,1092.64
ZTECH,896.41
ZUARI,988.36
ZUARIIND,781.76
ZYDUSLIFE,89856.7
ZYDUSWELL,16178.47
